participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.t;player.vote;player.bid;player.ask;player.lama;player.payoff;group.id_in_subsession;group.price;group.q;group.policy;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;68;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;68;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;68;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;68;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;69;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;70;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;71;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;72;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;73;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;74;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;75;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;76;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;77;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;78;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;79;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;80;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;81;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;82;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
2;r3guj6fb;;0;434;900;voting;News;2022-08-17 22:27:12.461939+00:00;1;;;100;2;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
3;ko6cdw8l;;0;434;900;voting;News;2022-08-17 22:27:17.196166+00:00;1;;;100;3;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
4;wptljjuw;;0;434;900;voting;News;2022-08-17 22:27:22.276545+00:00;1;;;100;4;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
5;r9jo3sxy;;0;434;900;voting;News;2022-08-17 22:27:31.715859+00:00;1;;;100;5;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
6;ik37tf3h;;0;434;900;voting;News;2022-08-17 22:27:39.578207+00:00;1;;;100;6;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
7;me75rpgj;;0;434;900;voting;News;2022-08-17 22:27:48.339048+00:00;1;;;100;7;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
8;sz0x8uel;;0;434;900;voting;News;2022-08-17 22:27:55.256529+00:00;1;;;100;8;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
9;3oysdhhy;;0;434;900;voting;News;2022-08-17 22:28:04.182921+00:00;1;;;100;9;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
10;8icqtqov;;0;434;900;voting;News;2022-08-17 22:28:09.625171+00:00;1;;;100;10;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
11;fhbpl0ce;;0;434;900;voting;News;2022-08-17 22:28:15.278556+00:00;1;;;100;11;;;0;;;;0;1;;;;83;mh2a1e2u;;;;;0
1;r59q3wnw;;0;434;900;voting;News;2022-08-17 22:27:00.871988+00:00;1;;;100;1;;;0;;;;0;1;;;;84;mh2a1e2u;;;;;0
